fixture_id,date,round,home_team,away_team,home_goals,away_goals,status,venue,source,is_finished,elo_h_clean,elo_a_clean
,2022-09-27,Friendly,Ivory Coast,Guinea,3,1,FT,,kaggle,True,1609.0257579131041,1474.3167074401088
,2022-09-27,Friendly,Egypt,Liberia,3,0,FT,,kaggle,True,1603.1939786710914,1424.3896858295004
,2022-09-27,Kirin Challenge Cup,Ecuador,Japan,0,0,FT,,kaggle,True,1562.6829247133269,1661.5198114537375
,2022-09-27,Friendly,Costa Rica,Uzbekistan,2,1,FT,,kaggle,True,1455.5818830320632,1556.8634807786716
,2022-09-27,Friendly,Mexico,Colombia,2,3,FT,,kaggle,True,1610.6986362086511,1602.032512139455
,2022-09-27,Friendly,Ghana,Nicaragua,1,0,FT,,kaggle,True,1531.4230842745267,1457.8934578927506
,2022-09-27,Friendly,Canada,Uruguay,0,2,FT,,kaggle,True,1619.3361322362596,1604.8904101133771
,2022-09-27,Friendly,Brazil,Tunisia,5,1,FT,,kaggle,True,1794.7224806756067,1603.4060835504436
,2022-09-27,Friendly,Bahrain,Panama,0,2,FT,,kaggle,True,1493.1478027831727,1507.3046216894056
,2022-09-27,Friendly,Argentina,Jamaica,3,0,FT,,kaggle,True,1755.6606190221462,1441.63087502247
,2022-09-27,Friendly,Algeria,Nigeria,2,1,FT,,kaggle,True,1674.2861686612703,1472.432419976958
,2022-09-27,UEFA Nations League,Portugal,Spain,0,1,FT,,kaggle,True,1697.9438022041288,1705.7305587504507
,2022-09-27,Friendly,Qatar,Chile,2,2,FT,,kaggle,True,1562.6804251657538,1480.2302252718118
,2022-09-27,Friendly,South Korea,Cameroon,1,0,FT,,kaggle,True,1638.2070579809902,1453.40047819635
,2022-09-27,Friendly,Paraguay,Morocco,0,0,FT,,kaggle,True,1486.7086017856332,1672.5232348745217
,2022-09-27,Friendly,Saudi Arabia,USA,0,0,FT,,kaggle,True,1534.5468132700769,1635.9623151612068
,2022-09-27,Friendly,South Africa,Botswana,1,0,FT,,kaggle,True,1593.2839112524443,1450.0438757989755
,2022-09-27,UEFA Nations League,Switzerland,Czech Republic,2,1,FT,,kaggle,True,1615.1622886131784,1549.314874691235
,2022-09-27,UEFA Nations League,Ukraine,Scotland,0,0,FT,,kaggle,True,1546.0778833083125,1571.152481932081
,2022-09-27,UEFA Nations League,Norway,Serbia,0,2,FT,,kaggle,True,1606.9175480130773,1556.8660680932394
,2022-09-27,UEFA Nations League,Sweden,Slovenia,1,1,FT,,kaggle,True,1553.0651423643894,1467.2602640315813
,2022-09-27,Friendly,Indonesia,Curacao,2,1,FT,,kaggle,True,1478.6922234508002,1464.433809183068
,2022-09-27,Friendly,Iran,Senegal,1,1,FT,,kaggle,True,1655.3701495994708,1645.8611596068492
,2022-09-27,Friendly,DR Congo,Sierra Leone,3,0,FT,,kaggle,True,1437.8408064394403,1486.9780202154386
,2022-10-22,Friendly,Saudi Arabia,North Macedonia,1,0,FT,,kaggle,True,1537.9533748471101,1472.0751901350277
,2022-10-23,Friendly,Qatar,Guatemala,2,0,FT,,kaggle,True,1559.8849767039678,1473.3570023800905
,2022-10-26,Friendly,Saudi Arabia,Albania,1,1,FT,,kaggle,True,1547.7049049720142,1412.1887547052427
,2022-10-27,Friendly,Qatar,Honduras,1,0,FT,,kaggle,True,1568.9566992928658,1414.70725946722
,2022-10-30,Friendly,Saudi Arabia,Honduras,0,0,FT,,kaggle,True,1543.248097740141,1407.7103726792752
,2022-11-06,Friendly,Saudi Arabia,Iceland,1,0,FT,,kaggle,True,1538.7906481432426,1420.270048603439
,2022-11-07,Friendly,Qatar,Panama,2,1,FT,,kaggle,True,1575.9535860808105,1518.8159329110954
,2022-11-09,Friendly,Albania,Qatar,0,1,FT,,kaggle,True,1416.6455619371159,1585.997722230596
,2022-11-09,Friendly,Mexico,Iraq,4,0,FT,,kaggle,True,1598.3993809460665,1556.293018195125
,2022-11-10,Friendly,Iran,Nicaragua,1,0,FT,,kaggle,True,1655.0418027007984,1448.395832274273
,2022-11-10,Friendly,Saudi Arabia,Panama,1,1,FT,,kaggle,True,1546.8488212178595,1508.7717967613098
,2022-11-11,Friendly,Bahrain,Canada,2,2,FT,,kaggle,True,1481.636491561483,1606.8374819825858
,2022-11-11,Friendly,South Korea,Iceland,1,0,FT,,kaggle,True,1644.3649251741274,1412.211875528822
,2022-11-12,Friendly,Iraq,Ecuador,0,0,FT,,kaggle,True,1545.740242021023,1566.0074300385074
,2022-11-13,Friendly,Syria,Algeria,0,1,FT,,kaggle,True,1433.398293542462,1680.005624866875
,2022-11-15,Friendly,Venezuela,Panama,2,2,FT,,kaggle,True,1477.4735832405615,1510.0816904329097
,2022-11-16,Friendly,Iran,Tunisia,0,2,FT,,kaggle,True,1660.6419497028485,1597.4181957840167
,2022-11-16,Friendly,Peru,Paraguay,1,0,FT,,kaggle,True,1493.9551148778255,1492.577261755047
,2022-11-16,Friendly,Algeria,Mali,1,1,FT,,kaggle,True,1684.6790610512617,1467.0725326727988
,2022-11-16,Friendly,Andorra,Austria,0,1,FT,,kaggle,True,1444.6264349917371,1538.3115811764808
,2022-11-16,Friendly,Czech Republic,Faroe Islands,5,0,FT,,kaggle,True,1539.5623190766253,1426.2577584300682
,2022-11-16,Friendly,Ivory Coast,Burundi,4,0,FT,,kaggle,True,1616.5930024243576,1467.9507320200355
,2022-11-16,Friendly,Turkey,Scotland,2,1,FT,,kaggle,True,1572.4351803957836,1570.287936474282
,2022-11-16,Friendly,Oman,Germany,0,1,FT,,kaggle,True,1415.9578256010711,1695.9520485555156
,2022-11-16,Friendly,Saudi Arabia,Croatia,0,1,FT,,kaggle,True,1545.5389275462596,1628.2698772702577
,2022-11-16,Friendly,United Arab Emirates,Argentina,0,5,FT,,kaggle,True,1432.490654286292,1759.0426094690552
,2022-11-16,Friendly,Uzbekistan,Kazakhstan,2,0,FT,,kaggle,True,1541.4611718420838,1461.870340023067
,2022-11-16,Friendly,Mexico,Sweden,1,2,FT,,kaggle,True,1608.9521571201683,1550.1603645203538
,2022-11-17,Friendly,Japan,Canada,1,2,FT,,kaggle,True,1658.195306128557,1602.691136159958
,2022-11-17,Friendly,Switzerland,Ghana,0,2,FT,,kaggle,True,1624.914844227788,1540.9207098930042
,2022-11-17,Friendly,South Africa,Mozambique,2,1,FT,,kaggle,True,1600.5990493324905,1476.3749531850165
,2022-11-17,Friendly,Morocco,Georgia,3,0,FT,,kaggle,True,1666.654574905108,1488.7157283482431
,2022-11-17,Friendly,Portugal,Nigeria,4,0,FT,,kaggle,True,1686.2127022258574,1466.7129637713533
,2022-11-17,Friendly,Jordan,Spain,1,3,FT,,kaggle,True,1580.7024745879717,1717.461658728722
,2022-11-17,Friendly,Republic of Ireland,Norway,1,2,FT,,kaggle,True,1517.7739449221142,1593.2006915006468
,2022-11-18,Friendly,Egypt,Belgium,2,1,FT,,kaggle,True,1609.5113466759142,1704.8357385508066
,2022-11-18,Friendly,Cameroon,Panama,1,1,FT,,kaggle,True,1447.2426110032127,1508.9587415451792
,2022-11-19,Friendly,Colombia,Paraguay,2,0,FT,,kaggle,True,1614.3317674020398,1480.6248508664753
,2022-11-19,Friendly,Ivory Coast,Burkina Faso,1,2,FT,,kaggle,True,1623.750959548076,1537.9314771628517
,2022-11-19,Friendly,Sweden,Algeria,2,0,FT,,kaggle,True,1564.1717990528737,1678.012888435176
,2022-11-19,Friendly,Turkey,Czech Republic,2,1,FT,,kaggle,True,1584.3610181623367,1547.7819927770495
,2022-11-20,Friendly,Austria,Italy,2,0,FT,,kaggle,True,1547.1520192459627,1687.9839842155423
,2022-11-20,Friendly,Norway,Finland,1,1,FT,,kaggle,True,1602.6357141514877,1499.206250414679
,2022-11-20,Friendly,South Africa,Angola,1,1,FT,,kaggle,True,1608.4824447473104,1468.6718430917497
,2022-11-20,Friendly,Uzbekistan,Russia,0,0,FT,,kaggle,True,1550.759300330939,1484.2633785457974
,2022-11-20,FIFA World Cup,Qatar,Ecuador,0,2,FT,,kaggle,True,1592.571586046076,1565.308219078845
,2022-11-21,FIFA World Cup,Senegal,Netherlands,0,2,FT,,kaggle,True,1646.1895065055216,1742.5267432548649
,2022-11-21,FIFA World Cup,USA,Wales,1,1,FT,,kaggle,True,1632.5557535841735,1522.7475117271147
,2022-11-21,FIFA World Cup,England,Iran,6,2,FT,,kaggle,True,1691.1679259857615,1646.482066941115
,2022-11-22,FIFA World Cup,France,Australia,4,1,FT,,kaggle,True,1715.4810073877989,1590.510822564504
,2022-11-22,FIFA World Cup,Denmark,Tunisia,0,0,FT,,kaggle,True,1624.7582045493662,1611.5780785457503
,2022-11-22,FIFA World Cup,Mexico,Poland,0,0,FT,,kaggle,True,1594.9407225876485,1526.2992908263939
,2022-11-22,FIFA World Cup,Argentina,Saudi Arabia,1,2,FT,,kaggle,True,1762.2205374844907,1536.3435448162031
,2022-11-23,FIFA World Cup,Germany,Japan,1,2,FT,,kaggle,True,1699.9442599722845,1644.2944037265097
,2022-11-23,FIFA World Cup,Morocco,Croatia,0,0,FT,,kaggle,True,1672.9951584801254,1637.4652600003142
,2022-11-23,FIFA World Cup,Belgium,Canada,1,0,FT,,kaggle,True,1689.6235498703886,1616.5920385620052
,2022-11-23,FIFA World Cup,Spain,Costa Rica,7,0,FT,,kaggle,True,1724.9678899906237,1470.984191968651
,2022-11-24,FIFA World Cup,Brazil,Serbia,2,0,FT,,kaggle,True,1800.7103684420335,1570.5829246056699
,2022-11-24,FIFA World Cup,Switzerland,Cameroon,1,0,FT,,kaggle,True,1610.0690164957136,1449.3520701647856
,2022-11-24,FIFA World Cup,Uruguay,South Korea,0,0,FT,,kaggle,True,1617.389060367051,1649.3594675947627
,2022-11-24,FIFA World Cup,Portugal,Ghana,3,2,FT,,kaggle,True,1691.5014561841886,1555.7665376250786
,2022-11-25,FIFA World Cup,Qatar,Senegal,1,3,FT,,kaggle,True,1579.631870711506,1637.4341455683757
,2022-11-25,FIFA World Cup,Netherlands,Ecuador,1,1,FT,,kaggle,True,1751.2821041920108,1578.247934413415
,2022-11-25,FIFA World Cup,Wales,Iran,0,2,FT,,kaggle,True,1526.4187215557733,1636.0170074217206
,2022-11-25,FIFA World Cup,England,USA,0,0,FT,,kaggle,True,1701.6329855051558,1628.8845437555149
,2022-11-26,FIFA World Cup,France,Denmark,2,1,FT,,kaggle,True,1723.3416831711036,1624.303197370253
,2022-11-26,FIFA World Cup,Poland,Saudi Arabia,2,0,FT,,kaggle,True,1528.6397101880993,1555.204604185006
,2022-11-26,FIFA World Cup,Argentina,Mexico,2,0,FT,,kaggle,True,1743.3594781156878,1592.600303225943
,2022-11-26,FIFA World Cup,Tunisia,Australia,0,1,FT,,kaggle,True,1612.0330857248634,1582.6501467811993
,2022-11-27,FIFA World Cup,Croatia,Canada,4,1,FT,,kaggle,True,1638.6881592528428,1607.0779518811419
,2022-11-27,FIFA World Cup,Spain,Germany,1,1,FT,,kaggle,True,1729.4835940494625,1686.0384523355267
,2022-11-27,FIFA World Cup,Japan,Costa Rica,0,1,FT,,kaggle,True,1658.2002113632675,1466.4684879098122
,2022-11-27,FIFA World Cup,Belgium,Morocco,0,2,FT,,kaggle,True,1699.137636551252,1671.7722592275968
,2022-11-28,FIFA World Cup,Cameroon,Serbia,3,3,FT,,kaggle,True,1442.5382913570663,1565.5421068932988
,2022-11-28,FIFA World Cup,Brazil,Switzerland,1,0,FT,,kaggle,True,1805.7511861544046,1616.8827953034329
,2022-11-28,FIFA World Cup,South Korea,Ghana,2,3,FT,,kaggle,True,1648.2583549324056,1548.2298570611808
,2022-11-28,FIFA World Cup,Portugal,Uruguay,2,0,FT,,kaggle,True,1699.0381367480863,1618.490173029408
,2022-11-29,FIFA World Cup,Ecuador,Senegal,1,2,FT,,kaggle,True,1583.7747542129878,1647.4559433027234
,2022-11-29,FIFA World Cup,Qatar,Netherlands,0,2,FT,,kaggle,True,1569.6100729771583,1745.755284392438
,2022-11-29,FIFA World Cup,Iran,USA,0,1,FT,,kaggle,True,1644.3523717099174,1631.361098195911
,2022-11-29,FIFA World Cup,Wales,England,0,3,FT,,kaggle,True,1518.0833572675765,1699.1564310647598
,2022-11-30,FIFA World Cup,Australia,Denmark,1,0,FT,,kaggle,True,1595.6625849568857,1615.634130221017
,2022-11-30,FIFA World Cup,Tunisia,France,1,0,FT,,kaggle,True,1599.020647549177,1732.0107503203396
,2022-11-30,FIFA World Cup,Saudi Arabia,Mexico,1,2,FT,,kaggle,True,1542.2888690547331,1585.5034062437053
,2022-11-30,FIFA World Cup,Poland,Argentina,0,2,FT,,kaggle,True,1541.5554453183722,1750.4563750979255
,2022-12-01,FIFA World Cup,Croatia,Belgium,0,0,FT,,kaggle,True,1649.599383872611,1686.1944195907504
,2022-12-01,FIFA World Cup,Canada,Morocco,1,2,FT,,kaggle,True,1596.1667272613736,1684.7154761880984
,2022-12-01,FIFA World Cup,Costa Rica,Germany,2,4,FT,,kaggle,True,1484.491337861098,1687.5312220070393
,2022-12-01,FIFA World Cup,Japan,Spain,2,1,FT,,kaggle,True,1640.1773614119818,1727.9908243779498
,2022-12-02,FIFA World Cup,Serbia,Switzerland,2,3,FT,,kaggle,True,1561.4627340047693,1610.8313563201257
,2022-12-02,FIFA World Cup,Ghana,Uruguay,0,2,FT,,kaggle,True,1563.5923240778595,1609.2234072820345
,2022-12-02,FIFA World Cup,South Korea,Portugal,2,1,FT,,kaggle,True,1632.895887915727,1708.3049024954598
,2022-12-02,FIFA World Cup,Cameroon,Brazil,1,0,FT,,kaggle,True,1446.6176642455957,1811.8026251377119
,2022-12-03,FIFA World Cup,Netherlands,USA,3,1,FT,,kaggle,True,1752.1441559375392,1643.8095918853685
,2022-12-03,FIFA World Cup,Argentina,Australia,2,1,FT,,kaggle,True,1756.0009841044523,1608.3516189434124
,2022-12-04,FIFA World Cup,England,Senegal,3,0,FT,,kaggle,True,1705.413199011141,1657.280776760794
,2022-12-04,FIFA World Cup,France,Poland,3,1,FT,,kaggle,True,1715.6293573336748,1536.0108363118454
,2022-12-05,FIFA World Cup,Brazil,South Korea,4,1,FT,,kaggle,True,1790.4158828134161,1647.4602807983547
,2022-12-05,FIFA World Cup,Japan,Croatia,1,1,FT,,kaggle,True,1655.147356320074,1650.8586781176166
,2022-12-06,FIFA World Cup,Portugal,Switzerland,6,1,FT,,kaggle,True,1693.740509612832,1621.137608569542
,2022-12-06,FIFA World Cup,Morocco,Spain,0,0,FT,,kaggle,True,1693.7216535697687,1713.0208294698575
,2022-12-09,FIFA World Cup,Croatia,Brazil,1,1,FT,,kaggle,True,1651.006796292255,1797.7393502026316
,2022-12-09,FIFA World Cup,Netherlands,Argentina,2,2,FT,,kaggle,True,1760.519140874023,1763.187684488435
,2022-12-10,FIFA World Cup,England,France,1,2,FT,,kaggle,True,1715.7613183370195,1721.9249336356554
,2022-12-10,FIFA World Cup,Morocco,Portugal,1,0,FT,,kaggle,True,1694.3875387633707,1703.268768282216
,2022-12-13,FIFA World Cup,Argentina,Croatia,3,0,FT,,kaggle,True,1763.095518069619,1655.7934968787517
,2022-12-14,FIFA World Cup,France,Morocco,2,0,FT,,kaggle,True,1733.7120722350858,1706.694218768999
,2022-12-17,FIFA World Cup,Croatia,Morocco,2,1,FT,,kaggle,True,1647.3860745589566,1695.6255059037537
,2022-12-18,FIFA World Cup,Argentina,France,3,3,FT,,kaggle,True,1771.502940389414,1744.780785100331
,2022-12-30,Friendly,Iraq,Kuwait,1,0,FT,,kaggle,True,1546.4394529806855,1415.2911925548904
,2023-01-06,Gulf Cup,Yemen,Saudi Arabia,0,2,FT,,kaggle,True,1419.4850597661127,1531.77379653488
,2023-01-06,Gulf Cup,Iraq,Oman,0,0,FT,,kaggle,True,1554.1133008826998,1411.9656141843022
,2023-01-07,Gulf Cup,Kuwait,Qatar,0,2,FT,,kaggle,True,1407.617344652876,1563.2212014320571
,2023-01-09,Gulf Cup,Iraq,Saudi Arabia,2,0,FT,,kaggle,True,1549.4604561286776,1540.025102653257
,2023-01-09,Friendly,Sweden,Finland,2,0,FT,,kaggle,True,1579.9688092083193,1502.6766603101971
,2023-01-10,Gulf Cup,Qatar,Bahrain,1,2,FT,,kaggle,True,1570.1795028523875,1485.7828373841107
,2023-01-12,Gulf Cup,Iraq,Yemen,5,0,FT,,kaggle,True,1561.1346506557472,1411.2337536477357
,2023-01-12,Friendly,Sweden,Iceland,2,1,FT,,kaggle,True,1589.3424178515443,1407.2173331081867
,2023-01-12,Gulf Cup,Saudi Arabia,Oman,1,2,FT,,kaggle,True,1528.3509081261873,1416.6184589383245
,2023-01-13,Gulf Cup,Qatar,United Arab Emirates,1,1,FT,,kaggle,True,1555.3205577153842,1429.3127262708565
,2023-01-16,Gulf Cup,Iraq,Qatar,2,1,FT,,kaggle,True,1568.2562674412234,1551.1496913924414
,2023-01-19,Gulf Cup,Iraq,Oman,3,2,FT,,kaggle,True,1579.6659042219885,1432.3498056765648
,2023-01-25,Friendly,USA,Serbia,1,2,FT,,kaggle,True,1635.4346069488847,1551.156481755353
,2023-01-28,Friendly,USA,Colombia,0,0,FT,,kaggle,True,1620.5795239692573,1621.9289331925502
,2023-03-12,Friendly,Guatemala,Panama,1,1,FT,,kaggle,True,1464.2852797911926,1506.8492823836064
,2023-03-23,Friendly,Argentina,Panama,2,0,FT,,kaggle,True,1770.581805463918,1505.3864846209567
,2023-03-23,CONCACAF Nations League,Suriname,Mexico,0,2,FT,,kaggle,True,1482.732466357429,1596.0184787635585
,2023-03-23,UEFA Euro qualification,Portugal,Liechtenstein,4,0,FT,,kaggle,True,1690.9620882765876,1447.9229242802564
,2023-03-23,UEFA Euro qualification,Italy,England,1,2,FT,,kaggle,True,1671.369807508251,1703.974179737589
,2023-03-23,UEFA Euro qualification,Bosnia and Herzegovina,Iceland,3,0,FT,,kaggle,True,1488.1748021149954,1400.9885367583843
,2023-03-23,African Cup of Nations qualification,Ghana,Angola,1,0,FT,,kaggle,True,1553.1593660451413,1473.2559249350406
,2023-03-23,Friendly,New Zealand,China,0,0,FT,,kaggle,True,1492.727147755549,1397.1633435218334
,2023-03-23,Friendly,Iran,Russia,1,1,FT,,kaggle,True,1631.9038780204598,1486.5324283559464
,2023-03-23,African Cup of Nations qualification,Algeria,Niger,2,1,FT,,kaggle,True,1662.2158782797303,1419.0911046165636
,2023-03-24,African Cup of Nations qualification,Tunisia,Libya,3,0,FT,,kaggle,True,1615.402040535842,1453.499646228082
,2023-03-24,UEFA Euro qualification,France,Netherlands,4,0,FT,,kaggle,True,1745.7019200258271,1760.611307292839
,2023-03-24,CONCACAF Nations League,Grenada,USA,1,7,FT,,kaggle,True,1461.2822530380229,1620.6261306783356
,2023-03-24,UEFA Euro qualification,Sweden,Belgium,0,3,FT,,kaggle,True,1595.5712142013467,1684.9351253457448
,2023-03-24,UEFA Euro qualification,Austria,Azerbaijan,4,1,FT,,kaggle,True,1563.766195953254,1466.0702013593843
,2023-03-24,African Cup of Nations qualification,Senegal,Mozambique,5,1,FT,,kaggle,True,1646.9326574349154,1468.4915577701966
,2023-03-24,African Cup of Nations qualification,South Africa,Liberia,2,2,FT,,kaggle,True,1603.8983629040195,1418.0723178246776
,2023-03-24,African Cup of Nations qualification,DR Congo,Mauritania,3,1,FT,,kaggle,True,1451.5267201155887,1454.1603445531564
,2023-03-24,UEFA Euro qualification,Czech Republic,Poland,3,1,FT,,kaggle,True,1537.0407401318514,1529.7152600098648
,2023-03-24,African Cup of Nations qualification,Egypt,Malawi,2,0,FT,,kaggle,True,1624.7235353563321,1467.2000137749376
,2023-03-24,Friendly,Australia,Ecuador,3,1,FT,,kaggle,True,1601.1649185594297,1573.9499207549172
,2023-03-24,Friendly,Japan,Uruguay,1,1,FT,,kaggle,True,1654.9992381454356,1619.6563653147527
,2023-03-24,Friendly,South Korea,Colombia,2,2,FT,,kaggle,True,1640.1368134091392,1621.8823264834718
,2023-03-24,African Cup of Nations qualification,Ivory Coast,Comoros,3,1,FT,,kaggle,True,1608.845706858637,1472.3127830519193
,2023-03-24,Friendly,Uzbekistan,Bolivia,1,0,FT,,kaggle,True,1548.49025052079,1379.6230874753621
,2023-03-24,African Cup of Nations qualification,Cape Verde,Eswatini,0,0,FT,,kaggle,True,1538.104930265427,1451.1277105996708
,2023-03-24,Friendly,Saudi Arabia,Venezuela,1,2,FT,,kaggle,True,1512.619561387947,1478.596532128292
,2023-03-25,UEFA Euro qualification,Spain,Norway,3,0,FT,,kaggle,True,1712.3549442762555,1599.1653042559697
,2023-03-25,UEFA Euro qualification,Croatia,Wales,1,1,FT,,kaggle,True,1661.0415810062375,1511.8265893211953
,2023-03-25,UEFA Euro qualification,Armenia,Turkey,1,2,FT,,kaggle,True,1455.4592895097728,1595.1022708075348
,2023-03-25,UEFA Euro qualification,Belarus,Switzerland,0,5,FT,,kaggle,True,1462.4843767571883,1611.6093499001581
,2023-03-25,CONCACAF Nations League,Curacao,Canada,0,2,FT,,kaggle,True,1452.9260010795706,1587.1605498797032
,2023-03-25,CONCACAF Nations League,Montserrat,Haiti,0,4,FT,,kaggle,True,1487.8206364270243,1527.8481216121763
,2023-03-25,Friendly,Morocco,Brazil,2,1,FT,,kaggle,True,1681.9699994564728,1792.952649616135
,2023-03-25,Friendly,Germany,Peru,2,0,FT,,kaggle,True,1693.2209857918922,1505.9075257663972
,2023-03-25,UEFA Euro qualification,Scotland,Cyprus,3,0,FT,,kaggle,True,1558.362098707729,1407.7606174737514
,2023-03-26,UEFA Euro qualification,England,Ukraine,2,0,FT,,kaggle,True,1714.8513587213718,1546.9424287661113
,2023-03-26,Friendly,New Zealand,China,2,1,FT,,kaggle,True,1489.5072839886273,1400.383207288755
,2023-03-26,UEFA Euro qualification,Luxembourg,Portugal,0,6,FT,,kaggle,True,1421.7757340674482,1695.7133096668945
,2023-03-26,Friendly,Russia,Iraq,2,0,FT,,kaggle,True,1491.2795365158427,1586.8622670224368
,2023-03-26,CONCACAF Nations League,Mexico,Jamaica,2,2,FT,,kaggle,True,1604.238729529379,1438.248884575561
,2023-03-26,UEFA Euro qualification,Slovakia,Bosnia and Herzegovina,2,0,FT,,kaggle,True,1424.8224928759237,1497.225151945219
,2023-03-27,African Cup of Nations qualification,Angola,Ghana,1,1,FT,,kaggle,True,1463.9680441464172,1562.4472468337647
,2023-03-27,UEFA Euro qualification,Netherlands,Gibraltar,3,0,FT,,kaggle,True,1748.0966711613455,1434.977301471881
,2023-03-27,UEFA Euro qualification,Moldova,Czech Republic,0,0,FT,,kaggle,True,1383.4003189652,1548.7877644978514
,2023-03-27,UEFA Euro qualification,Austria,Estonia,2,1,FT,,kaggle,True,1572.478104215696,1427.690776763276
,2023-03-27,Friendly,Chile,Paraguay,3,2,FT,,kaggle,True,1483.0256737335978,1473.0276850759649
,2023-03-27,CONCACAF Nations League,USA,El Salvador,1,0,FT,,kaggle,True,1627.4785413170298,1425.1895818723792
,2023-03-27,UEFA Euro qualification,Republic of Ireland,France,0,1,FT,,kaggle,True,1508.3389222712733,1758.2165561573206
,2023-03-27,African Cup of Nations qualification,Niger,Algeria,0,1,FT,,kaggle,True,1414.3417608607779,1666.965222035516
,2023-03-27,UEFA Euro qualification,Sweden,Azerbaijan,5,0,FT,,kaggle,True,1586.591423601562,1457.3582930969424
,2023-03-28,Friendly,Morocco,Peru,0,0,FT,,kaggle,True,1697.6779373020918,1499.815488703768
,2023-03-28,Friendly,South Korea,Uruguay,1,2,FT,,kaggle,True,1639.5069052847148,1620.8728716653657
